county_fips,county_name,state_name,weather_source,county_pop_lat,county_pop_lon,selected_gid,grid_lat,grid_lon,distance_km
08065,Lake County,Colorado,bchrrr,39.244814,-106.307469,801543,39.246624,-106.297195,0.907338
08065,Lake County,Colorado,nsrdb,39.244814,-106.307469,452080,39.25,-106.3,0.863829
08067,La Plata County,Colorado,wtk,37.266023,-107.803956,725930,37.27292,-107.80138,0.800072
08067,La Plata County,Colorado,bchrrr,37.266023,-107.803956,725930,37.27292,-107.80138,0.800072
08067,La Plata County,Colorado,nsrdb,37.266023,-107.803956,417224,37.25,-107.82,2.278283
08069,Larimer County,Colorado,wtk,40.504402,-105.08913,862972,40.498886,-105.08447,0.729002
08069,Larimer County,Colorado,bchrrr,40.504402,-105.08913,862972,40.498886,-105.08447,0.729002
08069,Larimer County,Colorado,nsrdb,40.504402,-105.08913,481519,40.49,-105.1,1.846453
08071,Las Animas County,Colorado,wtk,37.192051,-104.501304,868212,37.199192,-104.49788,0.849992
08071,Las Animas County,Colorado,bchrrr,37.192051,-104.501304,868212,37.199192,-104.49788,0.849992
08071,Las Animas County,Colorado,nsrdb,37.192051,-104.501304,496984,37.21,-104.5,1.999179
08073,Lincoln County,Colorado,wtk,39.180055,-103.614154,920058,39.18167,-103.61847,0.413087
08073,Lincoln County,Colorado,bchrrr,39.180055,-103.614154,920058,39.18167,-103.61847,0.413087
08073,Lincoln County,Colorado,nsrdb,39.180055,-103.614154,519732,39.17,-103.62,1.226384
08075,Logan County,Colorado,wtk,40.64034,-103.185919,946270,40.645733,-103.18866,0.642724
08075,Logan County,Colorado,bchrrr,40.64034,-103.185919,946270,40.645733,-103.18866,0.642724
08075,Logan County,Colorado,nsrdb,40.64034,-103.185919,531232,40.65,-103.18,1.184556
08077,Mesa County,Colorado,wtk,39.092942,-108.546689,710938,39.090946,-108.53607,0.942938
08077,Mesa County,Colorado,bchrrr,39.092942,-108.546689,710938,39.090946,-108.53607,0.942938
08077,Mesa County,Colorado,nsrdb,39.092942,-108.546689,401218,39.09,-108.54,0.663529
08079,Mineral County,Colorado,wtk,37.779132,-106.94204,763982,37.779205,-106.95273,0.939538
08079,Mineral County,Colorado,bchrrr,37.779132,-106.94204,763982,37.779205,-106.95273,0.939538
08079,Mineral County,Colorado,nsrdb,37.779132,-106.94204,437079,37.77,-106.94,1.031142
08081,Moffat County,Colorado,wtk,40.516061,-107.613846,757383,40.510063,-107.621185,0.910899
08081,Moffat County,Colorado,bchrrr,40.516061,-107.613846,757383,40.510063,-107.621185,0.910899
08081,Moffat County,Colorado,nsrdb,40.516061,-107.613846,421624,40.53,-107.62,1.634903
08083,Montezuma County,Colorado,wtk,37.371912,-108.554441,696685,37.36861,-108.54701,0.752354
08083,Montezuma County,Colorado,bchrrr,37.371912,-108.554441,696685,37.36861,-108.54701,0.752354
08083,Montezuma County,Colorado,nsrdb,37.371912,-108.554441,401261,37.37,-108.54,1.293729
08085,Montrose County,Colorado,wtk,38.481302,-107.922278,730710,38.491802,-107.9135,1.395314
08085,Montrose County,Colorado,bchrrr,38.481302,-107.922278,730710,38.491802,-107.9135,1.395314
08085,Montrose County,Colorado,nsrdb,38.481302,-107.922278,414511,38.49,-107.94,1.820653
08087,Morgan County,Colorado,wtk,40.254229,-103.789052,919067,40.249725,-103.77658,1.170947
08087,Morgan County,Colorado,bchrrr,40.254229,-103.789052,919067,40.249725,-103.77658,1.170947
08087,Morgan County,Colorado,nsrdb,40.254229,-103.789052,515526,40.25,-103.78,0.900699
08089,Otero County,Colorado,wtk,38.023243,-103.655869,911586,38.026276,-103.667114,1.041124
08089,Otero County,Colorado,bchrrr,38.023243,-103.655869,911586,38.026276,-103.667114,1.041124
08089,Otero County,Colorado,nsrdb,38.023243,-103.655869,518714,38.01,-103.66,1.516373
08091,Ouray County,Colorado,wtk,38.146045,-107.75195,734461,38.13708,-107.750946,1.000723
08091,Ouray County,Colorado,bchrrr,38.146045,-107.75195,734461,38.13708,-107.750946,1.000723
08091,Ouray County,Colorado,nsrdb,38.146045,-107.75195,418993,38.13,-107.74,2.067699
08093,Park County,Colorado,wtk,39.305735,-105.625115,830634,39.31099,-105.63258,0.868301
08093,Park County,Colorado,bchrrr,39.305735,-105.625115,830634,39.31099,-105.63258,0.868301
08093,Park County,Colorado,nsrdb,39.305735,-105.625115,468376,39.29,-105.62,1.804167
08095,Phillips County,Colorado,wtk,40.599357,-102.38593,980783,40.605076,-102.37433,1.167679
08095,Phillips County,Colorado,bchrrr,40.599357,-102.38593,980783,40.605076,-102.37433,1.167679
08095,Phillips County,Colorado,nsrdb,40.599357,-102.38593,552306,40.61,-102.38,1.284979
08097,Pitkin County,Colorado,wtk,39.231757,-106.908765,776727,39.240593,-106.89914,1.285503
08097,Pitkin County,Colorado,bchrrr,39.231757,-106.908765,776727,39.240593,-106.89914,1.285503
08097,Pitkin County,Colorado,nsrdb,39.231757,-106.908765,437957,39.25,-106.9,2.164423
08099,Prowers County,Colorado,wtk,38.083025,-102.54866,961811,38.08645,-102.54346,0.593438
08099,Prowers County,Colorado,bchrrr,38.083025,-102.54866,961811,38.08645,-102.54346,0.593438
08099,Prowers County,Colorado,nsrdb,38.083025,-102.54866,548146,38.09,-102.54,1.084423
08101,Pueblo County,Colorado,wtk,38.265772,-104.64696,868270,38.263584,-104.64249,0.459883
08101,Pueblo County,Colorado,bchrrr,38.265772,-104.64696,868270,38.263584,-104.64249,0.459883
08101,Pueblo County,Colorado,nsrdb,38.265772,-104.64696,492848,38.25,-104.66,2.090946
08103,Rio Blanco County,Colorado,wtk,40.05108,-108.268894,728910,40.042168,-108.26657,1.010523
08103,Rio Blanco County,Colorado,bchrrr,40.05108,-108.268894,728910,40.042168,-108.26657,1.010523
08103,Rio Blanco County,Colorado,nsrdb,40.05108,-108.268894,407355,40.05,-108.26,0.766499
08105,Rio Grande County,Colorado,wtk,37.61185,-106.242149,792474,37.612003,-106.24222,0.018126
08105,Rio Grande County,Colorado,bchrrr,37.61185,-106.242149,792474,37.612003,-106.24222,0.018126
08105,Rio Grande County,Colorado,nsrdb,37.61185,-106.242149,453072,37.61,-106.26,1.585818
08107,Routt County,Colorado,wtk,40.455505,-106.897433,785675,40.456882,-106.89679,0.162493
08107,Routt County,Colorado,bchrrr,40.455505,-106.897433,785675,40.456882,-106.89679,0.162493
08107,Routt County,Colorado,nsrdb,40.455505,-106.897433,437927,40.45,-106.9,0.649522
08109,Saguache County,Colorado,wtk,37.925349,-106.006053,804482,37.932938,-106.01135,0.963296
08109,Saguache County,Colorado,bchrrr,37.925349,-106.006053,804482,37.932938,-106.01135,0.963296
08109,Saguache County,Colorado,nsrdb,37.925349,-106.006053,458762,37.93,-106.02,1.328111
08111,San Juan County,Colorado,wtk,37.801879,-107.673574,735386,37.8109,-107.66632,1.188415
08111,San Juan County,Colorado,bchrrr,37.801879,-107.673574,735386,37.8109,-107.66632,1.188415
08111,San Juan County,Colorado,nsrdb,37.801879,-107.673574,420794,37.81,-107.66,1.495852
08113,San Miguel County,Colorado,wtk,37.971821,-107.958247,725025,37.963688,-107.95526,0.941494
08113,San Miguel County,Colorado,bchrrr,37.971821,-107.958247,725025,37.963688,-107.95526,0.941494
08113,San Miguel County,Colorado,nsrdb,37.971821,-107.958247,414524,37.97,-107.94,1.612255
08115,Sedgwick County,Colorado,wtk,40.962163,-102.325647,985014,40.962543,-102.313416,1.02788
08115,Sedgwick County,Colorado,bchrrr,40.962163,-102.325647,985014,40.962543,-102.313416,1.02788
08115,Sedgwick County,Colorado,nsrdb,40.962163,-102.325647,553354,40.97,-102.34,1.487186
08117,Summit County,Colorado,wtk,39.572385,-106.055684,813728,39.56874,-106.060486,0.577655
08117,Summit County,Colorado,bchrrr,39.572385,-106.055684,813728,39.56874,-106.060486,0.577655
08117,Summit County,Colorado,nsrdb,39.572385,-106.055684,457772,39.57,-106.06,0.455175
08119,Teller County,Colorado,wtk,38.944783,-105.139848,849926,38.945507,-105.14458,0.417075
08119,Teller County,Colorado,bchrrr,38.944783,-105.139848,849926,38.945507,-105.14458,0.417075
08119,Teller County,Colorado,nsrdb,38.944783,-105.139848,480536,38.93,-105.14,1.643849
08121,Washington County,Colorado,wtk,40.098312,-103.157095,945195,40.10823,-103.14978,1.26622
08121,Washington County,Colorado,bchrrr,40.098312,-103.157095,945195,40.10823,-103.14978,1.26622
08121,Washington County,Colorado,nsrdb,40.098312,-103.157095,532296,40.09,-103.14,1.723018
08123,Weld County,Colorado,wtk,40.322425,-104.806872,873822,40.31677,-104.812454,0.786994
08123,Weld County,Colorado,bchrrr,40.322425,-104.806872,873822,40.31677,-104.812454,0.786994
08123,Weld County,Colorado,nsrdb,40.322425,-104.806872,488691,40.33,-104.82,1.395705
08125,Yuma County,Colorado,wtk,40.065852,-102.480926,973425,40.05844,-102.48749,0.99565
08125,Yuma County,Colorado,bchrrr,40.065852,-102.480926,973425,40.05844,-102.48749,0.99565
08125,Yuma County,Colorado,nsrdb,40.065852,-102.480926,549152,40.05,-102.5,2.3963
09001,Fairfield County,Connecticut,wtk,41.206023,-73.36713,2317390,41.21192,-73.367676,0.657306
09001,Fairfield County,Connecticut,bchrrr,41.206023,-73.36713,2317390,41.21192,-73.367676,0.657306
09001,Fairfield County,Connecticut,nsrdb,41.206023,-73.36713,1264295,41.21,-73.38,1.163917
09003,Hartford County,Connecticut,wtk,41.761162,-72.717791,2332628,41.76416,-72.71069,0.676767
09003,Hartford County,Connecticut,bchrrr,41.761162,-72.717791,2332628,41.76416,-72.71069,0.676767
09003,Hartford County,Connecticut,nsrdb,41.761162,-72.717791,1286237,41.77,-72.7,1.772856
09005,Litchfield County,Connecticut,wtk,41.726956,-73.19035,2316505,41.73439,-73.190155,0.826783
09005,Litchfield County,Connecticut,bchrrr,41.726956,-73.19035,2316505,41.73439,-73.190155,0.826783
09005,Litchfield County,Connecticut,nsrdb,41.726956,-73.19035,1270677,41.73,-73.18,0.92319
09007,Middlesex County,Connecticut,wtk,41.479018,-72.571759,2341276,41.47934,-72.56555,0.518491
09007,Middlesex County,Connecticut,bchrrr,41.479018,-72.571759,2341276,41.47934,-72.56555,0.518491
09007,Middlesex County,Connecticut,nsrdb,41.479018,-72.571759,1290107,41.49,-72.58,1.400872
09009,New Haven County,Connecticut,wtk,41.396593,-72.942352,2329958,41.388268,-72.93808,0.991924
09009,New Haven County,Connecticut,bchrrr,41.396593,-72.942352,2329958,41.388268,-72.93808,0.991924
09009,New Haven County,Connecticut,nsrdb,41.396593,-72.942352,1278458,41.41,-72.94,1.503643
09011,New London County,Connecticut,wtk,41.443273,-72.097553,2357800,41.447567,-72.08603,1.072584
09011,New London County,Connecticut,bchrrr,41.443273,-72.097553,2357800,41.447567,-72.08603,1.072584
09011,New London County,Connecticut,nsrdb,41.443273,-72.097553,1305575,41.45,-72.1,0.775316
09013,Tolland County,Connecticut,wtk,41.842276,-72.372996,2342990,41.842094,-72.36661,0.529395
09013,Tolland County,Connecticut,bchrrr,41.842276,-72.372996,2342990,41.842094,-72.36661,0.529395
09013,Tolland County,Connecticut,nsrdb,41.842276,-72.372996,1296532,41.85,-72.38,1.036461
09015,Windham County,Connecticut,wtk,41.80508,-71.993439,2355998,41.79592,-71.99429,1.020987
09015,Windham County,Connecticut,bchrrr,41.80508,-71.993439,2355998,41.79592,-71.99429,1.020987
09015,Windham County,Connecticut,nsrdb,41.80508,-71.993439,1309455,41.81,-71.98,1.24097
10001,Kent County,Delaware,wtk,39.127081,-75.55917,2263768,39.132812,-75.55289,0.836375
10001,Kent County,Delaware,bchrrr,39.127081,-75.55917,2263768,39.132812,-75.55289,0.836375
10001,Kent County,Delaware,nsrdb,39.127081,-75.55917,1194572,39.13,-75.54,1.685113
10003,New Castle County,Delaware,wtk,39.678852,-75.635222,2253466,39.686024,-75.638855,0.855948
10003,New Castle County,Delaware,bchrrr,39.678852,-75.635222,2253466,39.686024,-75.638855,0.855948
10003,New Castle County,Delaware,nsrdb,39.678852,-75.635222,1191841,39.69,-75.62,1.798152
10005,Sussex County,Delaware,wtk,38.66176,-75.331459,2277848,38.66861,-75.34073,1.108186
10005,Sussex County,Delaware,bchrrr,38.66176,-75.331459,2277848,38.66861,-75.34073,1.108186
10005,Sussex County,Delaware,nsrdb,38.66176,-75.331459,1201297,38.65,-75.34,1.503329
11000,District of Columbia,District of Columbia,wtk,38.910168,-77.013993,2202768,38.905243,-77.02655,1.216734
11000,District of Columbia,District of Columbia,bchrrr,38.910168,-77.013993,2202768,38.905243,-77.02655,1.216734
11000,District of Columbia,District of Columbia,nsrdb,38.910168,-77.013993,1145369,38.93,-77.02,2.265627
12001,Alachua County,Florida,wtk,29.664707,-82.391602,2050566,29.667171,-82.38336,0.842159
12001,Alachua County,Florida,bchrrr,29.664707,-82.391602,2050566,29.667171,-82.38336,0.842159
12001,Alachua County,Florida,nsrdb,29.664707,-82.391602,1012619,29.65,-82.38,1.982722
12003,Baker County,Florida,wtk,30.286373,-82.184531,2054879,30.292984,-82.17404,1.247011
12003,Baker County,Florida,bchrrr,30.286373,-82.184531,2054879,30.292984,-82.17404,1.247011
12003,Baker County,Florida,nsrdb,30.286373,-82.184531,1016702,30.29,-82.18,0.593233
12005,Bay County,Florida,wtk,30.212814,-85.670569,1886101,30.205364,-85.66901,0.84184
12005,Bay County,Florida,bchrrr,30.212814,-85.670569,1886101,30.205364,-85.66901,0.84184
12005,Bay County,Florida,nsrdb,30.212814,-85.670569,943675,30.21,-85.66,1.062706
12007,Bradford County,Florida,wtk,29.949895,-82.128277,2060299,29.958344,-82.13599,1.197838
12007,Bradford County,Florida,bchrrr,29.949895,-82.128277,2060299,29.958344,-82.13599,1.197838
12007,Bradford County,Florida,nsrdb,29.949895,-82.128277,1017536,29.93,-82.14,2.483928
12009,Brevard County,Florida,wtk,28.225042,-80.690979,2157049,28.231045,-80.68634,0.807539
12009,Brevard County,Florida,bchrrr,28.225042,-80.690979,2157049,28.231045,-80.68634,0.807539
12009,Brevard County,Florida,nsrdb,28.225042,-80.690979,1048686,28.21,-80.7,1.891779
12011,Broward County,Florida,wtk,26.135402,-80.226949,2209021,26.14354,-80.23239,1.05539
12011,Broward County,Florida,bchrrr,26.135402,-80.226949,2209021,26.14354,-80.23239,1.05539
12011,Broward County,Florida,nsrdb,26.135402,-80.226949,1059569,26.13,-80.22,0.917628
12013,Calhoun County,Florida,wtk,30.464333,-85.125851,1912792,30.469715,-85.1228,0.66607
12013,Calhoun County,Florida,bchrrr,30.464333,-85.125851,1912792,30.469715,-85.1228,0.66607
12013,Calhoun County,Florida,nsrdb,30.464333,-85.125851,954376,30.45,-85.14,2.092687
12015,Charlotte County,Florida,wtk,26.953853,-82.117329,2093382,26.945412,-82.117065,0.938962
12015,Charlotte County,Florida,bchrrr,26.953853,-82.117329,2093382,26.945412,-82.117065,0.938962
12015,Charlotte County,Florida,nsrdb,26.953853,-82.117329,1018434,26.97,-82.1,2.484628
12017,Citrus County,Florida,wtk,28.865585,-82.455209,2054798,28.85979,-82.458435,0.716878
12017,Citrus County,Florida,bchrrr,28.865585,-82.455209,2054798,28.85979,-82.458435,0.716878
12017,Citrus County,Florida,nsrdb,28.865585,-82.455209,1011003,28.85,-82.46,1.794687
12019,Clay County,Florida,wtk,30.087736,-81.80044,2076910,30.088432,-81.79285,0.73434
12019,Clay County,Florida,bchrrr,30.087736,-81.80044,2076910,30.088432,-81.79285,0.73434
12019,Clay County,Florida,nsrdb,30.087736,-81.80044,1024094,30.09,-81.82,1.898659
12021,Collier County,Florida,wtk,26.203682,-81.692479,2124458,26.213982,-81.69971,1.353563
12021,Collier County,Florida,bchrrr,26.203682,-81.692479,2124458,26.213982,-81.69971,1.353563
12021,Collier County,Florida,nsrdb,26.203682,-81.692479,1026665,26.21,-81.7,1.027884
12023,Columbia County,Florida,wtk,30.122016,-82.664469,2031731,30.129105,-82.67157,1.042962
12023,Columbia County,Florida,bchrrr,30.122016,-82.664469,2031731,30.129105,-82.67157,1.042962
12023,Columbia County,Florida,nsrdb,30.122016,-82.664469,1006869,30.13,-82.66,0.986352
12027,DeSoto County,Florida,wtk,27.186804,-81.870477,2104504,27.19405,-81.86536,0.951488
12027,DeSoto County,Florida,bchrrr,27.186804,-81.870477,2104504,27.19405,-81.86536,0.951488
12027,DeSoto County,Florida,nsrdb,27.186804,-81.870477,1023345,27.17,-81.86,2.136685
12029,Dixie County,Florida,wtk,29.634594,-83.058646,2017250,29.63805,-83.05957,0.39453
12029,Dixie County,Florida,bchrrr,29.634594,-83.058646,2017250,29.63805,-83.05957,0.39453
12029,Dixie County,Florida,nsrdb,29.634594,-83.058646,998602,29.65,-83.06,1.718062
12031,Duval County,Florida,wtk,30.29864,-81.620442,2083581,30.299595,-81.621765,0.165559
12031,Duval County,Florida,bchrrr,30.29864,-81.620442,2083581,30.299595,-81.621765,0.165559
12031,Duval County,Florida,nsrdb,30.29864,-81.620442,1028220,30.29,-81.62,0.961662
12033,Escambia County,Florida,wtk,30.485634,-87.27718,1800506,30.479568,-87.270905,0.903623
12033,Escambia County,Florida,bchrrr,30.485634,-87.27718,1800506,30.479568,-87.270905,0.903623
12033,Escambia County,Florida,nsrdb,30.485634,-87.27718,911310,30.49,-87.26,1.716297
12035,Flagler County,Florida,wtk,29.521475,-81.222106,2113527,29.521957,-81.21741,0.457528
12035,Flagler County,Florida,bchrrr,29.521475,-81.222106,2113527,29.521957,-81.21741,0.457528
12035,Flagler County,Florida,nsrdb,29.521475,-81.222106,1036974,29.53,-81.22,0.969591
12037,Franklin County,Florida,wtk,29.785968,-84.813126,1933062,29.778458,-84.813446,0.835646
12037,Franklin County,Florida,bchrrr,29.785968,-84.813126,1933062,29.778458,-84.813446,0.835646
12037,Franklin County,Florida,nsrdb,29.785968,-84.813126,961089,29.77,-84.82,1.895458
12039,Gadsden County,Florida,wtk,30.593633,-84.571757,1937841,30.585697,-84.57553,0.953488
12039,Gadsden County,Florida,bchrrr,30.593633,-84.571757,1937841,30.585697,-84.57553,0.953488
12039,Gadsden County,Florida,nsrdb,30.593633,-84.571757,966099,30.61,-84.58,1.983569
12041,Gilchrist County,Florida,wtk,29.705264,-82.808101,2028596,29.712307,-82.81503,1.030118
12041,Gilchrist County,Florida,bchrrr,29.705264,-82.808101,2028596,29.712307,-82.81503,1.030118
12041,Gilchrist County,Florida,nsrdb,29.705264,-82.808101,1003582,29.69,-82.82,2.049807
12043,Glades County,Florida,wtk,26.897006,-81.189448,2144528,26.904766,-81.19574,1.06482
12043,Glades County,Florida,bchrrr,26.897006,-81.189448,2144528,26.904766,-81.19574,1.06482
12043,Glades County,Florida,nsrdb,26.897006,-81.189448,1037936,26.89,-81.18,1.218511
12045,Gulf County,Florida,wtk,29.955613,-85.259664,1909538,29.95956,-85.26605,0.755723
12045,Gulf County,Florida,bchrrr,29.955613,-85.259664,1909538,29.95956,-85.26605,0.755723
12045,Gulf County,Florida,nsrdb,29.955613,-85.259664,951910,29.97,-85.26,1.600091
12047,Hamilton County,Florida,wtk,30.50144,-82.999092,2012170,30.504997,-83.00122,0.444974
12047,Hamilton County,Florida,bchrrr,30.50144,-82.999092,2012170,30.504997,-83.00122,0.444974
12047,Hamilton County,Florida,nsrdb,30.50144,-82.999092,1000228,30.49,-82.98,2.228088
12049,Hardee County,Florida,wtk,27.548142,-81.816978,2103414,27.547016,-81.81464,0.26231
12049,Hardee County,Florida,bchrrr,27.548142,-81.816978,2103414,27.547016,-81.81464,0.26231
12049,Hardee County,Florida,nsrdb,27.548142,-81.816978,1024158,27.53,-81.82,2.039187
12051,Hendry County,Florida,wtk,26.726563,-81.216152,2145635,26.72733,-81.21271,0.352321
12051,Hendry County,Florida,bchrrr,26.726563,-81.216152,2145635,26.72733,-81.21271,0.352321
12051,Hendry County,Florida,nsrdb,26.726563,-81.216152,1037044,26.73,-81.22,0.540468
12053,Hernando County,Florida,wtk,28.504443,-82.496995,2055859,28.50422,-82.506836,0.961944
12053,Hernando County,Florida,bchrrr,28.504443,-82.496995,2055859,28.50422,-82.506836,0.961944
12053,Hernando County,Florida,nsrdb,28.504443,-82.496995,1010199,28.49,-82.5,1.632618
12055,Highlands County,Florida,wtk,27.462624,-81.444871,2124530,27.46922,-81.44345,0.746722
12055,Highlands County,Florida,bchrrr,27.462624,-81.444871,2124530,27.46922,-81.44345,0.746722
12055,Highlands County,Florida,nsrdb,27.462624,-81.444871,1031706,27.45,-81.46,2.04911
12057,Hillsborough County,Florida,wtk,27.96726,-82.398619,2066804,27.964073,-82.40607,0.813061
12057,Hillsborough County,Florida,bchrrr,27.96726,-82.398619,2066804,27.964073,-82.40607,0.813061
12057,Hillsborough County,Florida,nsrdb,27.96726,-82.398619,1012661,27.97,-82.38,1.853744
12059,Holmes County,Florida,wtk,30.847038,-85.754653,1876322,30.852001,-85.76199,0.891699
12059,Holmes County,Florida,bchrrr,30.847038,-85.754653,1876322,30.852001,-85.76199,0.891699
12059,Holmes County,Florida,nsrdb,30.847038,-85.754653,942003,30.85,-85.74,1.437083
12061,Indian River County,Florida,wtk,27.671333,-80.440768,2177726,27.679855,-80.43817,0.981532
12061,Indian River County,Florida,bchrrr,27.671333,-80.440768,2177726,27.679855,-80.43817,0.981532
12061,Indian River County,Florida,nsrdb,27.671333,-80.440768,1054135,27.69,-80.46,2.809758
12063,Jackson County,Florida,wtk,30.797259,-85.219084,1905224,30.790577,-85.22015,0.74995
12063,Jackson County,Florida,bchrrr,30.797259,-85.219084,1905224,30.790577,-85.22015,0.74995
12063,Jackson County,Florida,nsrdb,30.797259,-85.219084,952714,30.81,-85.22,1.419435
12065,Jefferson County,Florida,wtk,30.502892,-83.891299,1969791,30.498577,-83.89209,0.485755
12065,Jefferson County,Florida,bchrrr,30.502892,-83.891299,1969791,30.498577,-83.89209,0.485755
12065,Jefferson County,Florida,nsrdb,30.502892,-83.891299,980580,30.49,-83.9,1.658311
12067,Lafayette County,Florida,wtk,30.063592,-83.176456,2008053,30.054363,-83.170654,1.168299
12067,Lafayette County,Florida,bchrrr,30.063592,-83.176456,2008053,30.054363,-83.170654,1.168299
12067,Lafayette County,Florida,nsrdb,30.063592,-83.176456,996115,30.05,-83.18,1.549373
12069,Lake County,Florida,wtk,28.716924,-81.7506,2094593,28.713284,-81.74164,0.962973
12069,Lake County,Florida,bchrrr,28.716924,-81.7506,2094593,28.713284,-81.74164,0.962973
12069,Lake County,Florida,nsrdb,28.716924,-81.7506,1025775,28.73,-81.74,1.783949
12071,Lee County,Florida,wtk,26.576017,-81.85184,2112248,26.57898,-81.84714,0.571845
12071,Lee County,Florida,bchrrr,26.576017,-81.85184,2112248,26.57898,-81.84714,0.571845
12071,Lee County,Florida,nsrdb,26.576017,-81.85184,1023360,26.57,-81.86,1.051751
12073,Leon County,Florida,wtk,30.466108,-84.269671,1952192,30.475376,-84.276886,1.241038
12073,Leon County,Florida,bchrrr,30.466108,-84.269671,1952192,30.475376,-84.276886,1.241038
12073,Leon County,Florida,nsrdb,30.466108,-84.269671,972881,30.45,-84.26,2.016784
12075,Levy County,Florida,wtk,29.380119,-82.662984,2038983,29.381683,-82.66931,0.637138
12075,Levy County,Florida,bchrrr,29.380119,-82.662984,2038983,29.381683,-82.66931,0.637138
12075,Levy County,Florida,nsrdb,29.380119,-82.662984,1006888,29.37,-82.66,1.161741
12077,Liberty County,Florida,wtk,30.39911,-84.90713,1924299,30.40689,-84.90076,1.059059
12077,Liberty County,Florida,bchrrr,30.39911,-84.90713,1924299,30.40689,-84.90076,1.059059
12077,Liberty County,Florida,nsrdb,30.39911,-84.90713,959402,30.41,-84.9,1.39064
12079,Madison County,Florida,wtk,30.47236,-83.425936,1991821,30.473328,-83.43091,0.488688
12079,Madison County,Florida,bchrrr,30.47236,-83.425936,1991821,30.473328,-83.43091,0.488688
12079,Madison County,Florida,nsrdb,30.47236,-83.425936,991058,30.49,-83.42,2.042297
12081,Manatee County,Florida,wtk,27.478311,-82.520483,2065667,27.475777,-82.52063,0.282141
12081,Manatee County,Florida,bchrrr,27.478311,-82.520483,2065667,27.475777,-82.52063,0.282141
12081,Manatee County,Florida,nsrdb,27.478311,-82.520483,1009401,27.49,-82.54,2.322932
12083,Marion County,Florida,wtk,29.135819,-82.126138,2069089,29.137772,-82.13336,0.734281
12083,Marion County,Florida,bchrrr,29.135819,-82.126138,2069089,29.137772,-82.13336,0.734281
12083,Marion County,Florida,nsrdb,29.135819,-82.126138,1017556,29.13,-82.14,1.493798
12085,Martin County,Florida,wtk,27.145898,-80.245701,2195128,27.139915,-80.25247,0.944041
12085,Martin County,Florida,bchrrr,27.145898,-80.245701,2195128,27.139915,-80.25247,0.944041
12085,Martin County,Florida,nsrdb,27.145898,-80.245701,1058629,27.13,-80.26,2.264309
12086,Miami-Dade County,Florida,wtk,25.769325,-80.30111,2210160,25.759537,-80.297424,1.149267
12086,Miami-Dade County,Florida,bchrrr,25.769325,-80.30111,2210160,25.759537,-80.297424,1.149267
12086,Miami-Dade County,Florida,nsrdb,25.769325,-80.30111,1057752,25.77,-80.3,0.13412
12087,Monroe County,Florida,wtk,24.747401,-81.24383,2167166,24.743683,-81.245636,0.451864
12087,Monroe County,Florida,bchrrr,24.747401,-81.24383,2167166,24.743683,-81.245636,0.451864
12087,Monroe County,Florida,nsrdb,24.747401,-81.24383,1036192,24.73,-81.26,2.531914
12089,Nassau County,Florida,wtk,30.608372,-81.634341,2079158,30.613953,-81.640625,0.864159
12089,Nassau County,Florida,bchrrr,30.608372,-81.634341,2079158,30.613953,-81.640625,0.864159
12089,Nassau County,Florida,nsrdb,30.608372,-81.634341,1028212,30.61,-81.62,1.384338
12091,Okaloosa County,Florida,wtk,30.551646,-86.565568,1837605,30.555542,-86.565765,0.433627
12091,Okaloosa County,Florida,bchrrr,30.551646,-86.565568,1837605,30.555542,-86.565765,0.433627
12091,Okaloosa County,Florida,nsrdb,30.551646,-86.565568,925223,30.57,-86.58,2.464686
12093,Okeechobee County,Florida,wtk,27.271891,-80.824313,2160425,27.276947,-80.83258,0.991787
12093,Okeechobee County,Florida,bchrrr,27.271891,-80.824313,2160425,27.276947,-80.83258,0.991787
12093,Okeechobee County,Florida,nsrdb,27.271891,-80.824313,1046016,27.29,-80.82,2.05825
12095,Orange County,Florida,wtk,28.526082,-81.388366,2115695,28.52927,-81.386505,0.398394
12095,Orange County,Florida,bchrrr,28.526082,-81.388366,2115695,28.52927,-81.386505,0.398394
12095,Orange County,Florida,nsrdb,28.526082,-81.388366,1033407,28.53,-81.38,0.926173
12097,Osceola County,Florida,wtk,28.269074,-81.390344,2117904,28.276901,-81.39816,1.15902
12097,Osceola County,Florida,bchrrr,28.269074,-81.390344,2117904,28.276901,-81.39816,1.15902
12097,Osceola County,Florida,nsrdb,28.269074,-81.390344,1033414,28.25,-81.38,2.350481
12099,Palm Beach County,Florida,wtk,26.616525,-80.143702,2207887,26.615047,-80.14722,0.386421
12099,Palm Beach County,Florida,bchrrr,26.616525,-80.143702,2207887,26.615047,-80.14722,0.386421
12099,Palm Beach County,Florida,nsrdb,26.616525,-80.143702,1061411,26.61,-80.14,0.813552
12101,Pasco County,Florida,wtk,28.258252,-82.51019,2058016,28.251766,-82.514465,0.83395
12101,Pasco County,Florida,bchrrr,28.258252,-82.51019,2058016,28.251766,-82.514465,0.83395
12101,Pasco County,Florida,nsrdb,28.258252,-82.51019,1010205,28.25,-82.5,1.355772
12103,Pinellas County,Florida,wtk,27.900191,-82.727034,2050466,27.90329,-82.72455,0.422291
12103,Pinellas County,Florida,bchrrr,27.900191,-82.727034,2050466,27.90329,-82.72455,0.422291
12103,Pinellas County,Florida,nsrdb,27.900191,-82.727034,1005280,27.89,-82.74,1.705222
